feature_name,modality,source_column,rationale
pb.platelet_tnfa_nfkb,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'platelet'. Mean z-score over Hallmark TNF-alpha Signaling via NF-kB genes. TNF-alpha inflammaging / CMV effector-memory product. Ext. support: Franceschi 2000 (PMID 10911963); CMV reviews (PMID 28082969, 28647907). Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.proliferating_nk_cell_ifn_alpha,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'proliferating_nk_cell'. Mean z-score over Hallmark Interferon Alpha Response genes. Type I IFN; pDC-produced; senescence-linked. Ext. support: D'Souza 2021 (PMID 34547174). Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.proliferating_nk_cell_ifn_gamma,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'proliferating_nk_cell'. Mean z-score over Hallmark Interferon Gamma Response genes. Type II IFN / antiviral / CMV-driven state. Ext. support: Ashour 2023 (PMID 37141306); CMV reviews (PMID 28082969, 28647907). Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.proliferating_nk_cell_il2_stat5,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'proliferating_nk_cell'. Mean z-score over Hallmark IL-2/STAT5 Signaling genes. Gamma-chain/STAT5 T-cell homeostasis (proxy for IL-7/STAT5 naive-T decline). Ext. support: Becklund 2016 (PMID 27480406). CAVEAT: aging signal is more precisely IL-7/STAT5. Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.proliferating_nk_cell_il6_jak_stat3,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'proliferating_nk_cell'. Mean z-score over Hallmark IL-6/JAK/STAT3 Signaling genes. IL-6 inflammaging biomarker; JAK/STAT3 drives SASP. Ext. support: Xu 2015 (PMID 26578790); Ferrucci & Fabbri 2018 (PMID 30065258). Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.proliferating_nk_cell_inflammatory,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'proliferating_nk_cell'. Mean z-score over Hallmark Inflammatory Response genes. Canonical inflammaging. Ext. support: Franceschi 2000 (PMID 10911963); Ferrucci & Fabbri 2018 (PMID 30065258). Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.proliferating_nk_cell_tnfa_nfkb,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'proliferating_nk_cell'. Mean z-score over Hallmark TNF-alpha Signaling via NF-kB genes. TNF-alpha inflammaging / CMV effector-memory product. Ext. support: Franceschi 2000 (PMID 10911963); CMV reviews (PMID 28082969, 28647907). Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.proliferating_t_cell_ifn_alpha,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'proliferating_t_cell'. Mean z-score over Hallmark Interferon Alpha Response genes. Type I IFN; pDC-produced; senescence-linked. Ext. support: D'Souza 2021 (PMID 34547174). Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.proliferating_t_cell_ifn_gamma,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'proliferating_t_cell'. Mean z-score over Hallmark Interferon Gamma Response genes. Type II IFN / antiviral / CMV-driven state. Ext. support: Ashour 2023 (PMID 37141306); CMV reviews (PMID 28082969, 28647907). Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.proliferating_t_cell_il2_stat5,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'proliferating_t_cell'. Mean z-score over Hallmark IL-2/STAT5 Signaling genes. Gamma-chain/STAT5 T-cell homeostasis (proxy for IL-7/STAT5 naive-T decline). Ext. support: Becklund 2016 (PMID 27480406). CAVEAT: aging signal is more precisely IL-7/STAT5. Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.proliferating_t_cell_il6_jak_stat3,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'proliferating_t_cell'. Mean z-score over Hallmark IL-6/JAK/STAT3 Signaling genes. IL-6 inflammaging biomarker; JAK/STAT3 drives SASP. Ext. support: Xu 2015 (PMID 26578790); Ferrucci & Fabbri 2018 (PMID 30065258). Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.proliferating_t_cell_inflammatory,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'proliferating_t_cell'. Mean z-score over Hallmark Inflammatory Response genes. Canonical inflammaging. Ext. support: Franceschi 2000 (PMID 10911963); Ferrucci & Fabbri 2018 (PMID 30065258). Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.proliferating_t_cell_tnfa_nfkb,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'proliferating_t_cell'. Mean z-score over Hallmark TNF-alpha Signaling via NF-kB genes. TNF-alpha inflammaging / CMV effector-memory product. Ext. support: Franceschi 2000 (PMID 10911963); CMV reviews (PMID 28082969, 28647907). Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.sox4_naive_cd4_t_cell_ifn_alpha,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'sox4_naive_cd4_t_cell'. Mean z-score over Hallmark Interferon Alpha Response genes. Type I IFN; pDC-produced; senescence-linked. Ext. support: D'Souza 2021 (PMID 34547174). Z-scored within cell type across 92 baseline samples. Included.
pb.sox4_naive_cd4_t_cell_ifn_gamma,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'sox4_naive_cd4_t_cell'. Mean z-score over Hallmark Interferon Gamma Response genes. Type II IFN / antiviral / CMV-driven state. Ext. support: Ashour 2023 (PMID 37141306); CMV reviews (PMID 28082969, 28647907). Z-scored within cell type across 92 baseline samples. Included."
pb.sox4_naive_cd4_t_cell_il2_stat5,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'sox4_naive_cd4_t_cell'. Mean z-score over Hallmark IL-2/STAT5 Signaling genes. Gamma-chain/STAT5 T-cell homeostasis (proxy for IL-7/STAT5 naive-T decline). Ext. support: Becklund 2016 (PMID 27480406). CAVEAT: aging signal is more precisely IL-7/STAT5. Z-scored within cell type across 92 baseline samples. Included.
pb.sox4_naive_cd4_t_cell_il6_jak_stat3,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'sox4_naive_cd4_t_cell'. Mean z-score over Hallmark IL-6/JAK/STAT3 Signaling genes. IL-6 inflammaging biomarker; JAK/STAT3 drives SASP. Ext. support: Xu 2015 (PMID 26578790); Ferrucci & Fabbri 2018 (PMID 30065258). Z-scored within cell type across 92 baseline samples. Included.
pb.sox4_naive_cd4_t_cell_inflammatory,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'sox4_naive_cd4_t_cell'. Mean z-score over Hallmark Inflammatory Response genes. Canonical inflammaging. Ext. support: Franceschi 2000 (PMID 10911963); Ferrucci & Fabbri 2018 (PMID 30065258). Z-scored within cell type across 92 baseline samples. Included.
pb.sox4_naive_cd4_t_cell_tnfa_nfkb,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'sox4_naive_cd4_t_cell'. Mean z-score over Hallmark TNF-alpha Signaling via NF-kB genes. TNF-alpha inflammaging / CMV effector-memory product. Ext. support: Franceschi 2000 (PMID 10911963); CMV reviews (PMID 28082969, 28647907). Z-scored within cell type across 92 baseline samples. Included."
pb.sox4_naive_cd8_t_cell_ifn_alpha,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'sox4_naive_cd8_t_cell'. Mean z-score over Hallmark Interferon Alpha Response genes. Type I IFN; pDC-produced; senescence-linked. Ext. support: D'Souza 2021 (PMID 34547174). Z-scored within cell type across 92 baseline samples. Included.
pb.sox4_naive_cd8_t_cell_ifn_gamma,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'sox4_naive_cd8_t_cell'. Mean z-score over Hallmark Interferon Gamma Response genes. Type II IFN / antiviral / CMV-driven state. Ext. support: Ashour 2023 (PMID 37141306); CMV reviews (PMID 28082969, 28647907). Z-scored within cell type across 92 baseline samples. Included."
pb.sox4_naive_cd8_t_cell_il2_stat5,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'sox4_naive_cd8_t_cell'. Mean z-score over Hallmark IL-2/STAT5 Signaling genes. Gamma-chain/STAT5 T-cell homeostasis (proxy for IL-7/STAT5 naive-T decline). Ext. support: Becklund 2016 (PMID 27480406). CAVEAT: aging signal is more precisely IL-7/STAT5. Z-scored within cell type across 92 baseline samples. Included.
pb.sox4_naive_cd8_t_cell_il6_jak_stat3,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'sox4_naive_cd8_t_cell'. Mean z-score over Hallmark IL-6/JAK/STAT3 Signaling genes. IL-6 inflammaging biomarker; JAK/STAT3 drives SASP. Ext. support: Xu 2015 (PMID 26578790); Ferrucci & Fabbri 2018 (PMID 30065258). Z-scored within cell type across 92 baseline samples. Included.
pb.sox4_naive_cd8_t_cell_inflammatory,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'sox4_naive_cd8_t_cell'. Mean z-score over Hallmark Inflammatory Response genes. Canonical inflammaging. Ext. support: Franceschi 2000 (PMID 10911963); Ferrucci & Fabbri 2018 (PMID 30065258). Z-scored within cell type across 92 baseline samples. Included.
pb.sox4_naive_cd8_t_cell_tnfa_nfkb,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'sox4_naive_cd8_t_cell'. Mean z-score over Hallmark TNF-alpha Signaling via NF-kB genes. TNF-alpha inflammaging / CMV effector-memory product. Ext. support: Franceschi 2000 (PMID 10911963); CMV reviews (PMID 28082969, 28647907). Z-scored within cell type across 92 baseline samples. Included."
pb.sox4_vd1_gdt_ifn_alpha,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'sox4_vd1_gdt'. Mean z-score over Hallmark Interferon Alpha Response genes. Type I IFN; pDC-produced; senescence-linked. Ext. support: D'Souza 2021 (PMID 34547174). Z-scored within cell type across 92 baseline samples. Included.
pb.sox4_vd1_gdt_ifn_gamma,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'sox4_vd1_gdt'. Mean z-score over Hallmark Interferon Gamma Response genes. Type II IFN / antiviral / CMV-driven state. Ext. support: Ashour 2023 (PMID 37141306); CMV reviews (PMID 28082969, 28647907). Z-scored within cell type across 92 baseline samples. Included."
pb.sox4_vd1_gdt_il2_stat5,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'sox4_vd1_gdt'. Mean z-score over Hallmark IL-2/STAT5 Signaling genes. Gamma-chain/STAT5 T-cell homeostasis (proxy for IL-7/STAT5 naive-T decline). Ext. support: Becklund 2016 (PMID 27480406). CAVEAT: aging signal is more precisely IL-7/STAT5. Z-scored within cell type across 92 baseline samples. Included.
pb.sox4_vd1_gdt_il6_jak_stat3,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'sox4_vd1_gdt'. Mean z-score over Hallmark IL-6/JAK/STAT3 Signaling genes. IL-6 inflammaging biomarker; JAK/STAT3 drives SASP. Ext. support: Xu 2015 (PMID 26578790); Ferrucci & Fabbri 2018 (PMID 30065258). Z-scored within cell type across 92 baseline samples. Included.
pb.sox4_vd1_gdt_inflammatory,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'sox4_vd1_gdt'. Mean z-score over Hallmark Inflammatory Response genes. Canonical inflammaging. Ext. support: Franceschi 2000 (PMID 10911963); Ferrucci & Fabbri 2018 (PMID 30065258). Z-scored within cell type across 92 baseline samples. Included.
pb.sox4_vd1_gdt_tnfa_nfkb,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'sox4_vd1_gdt'. Mean z-score over Hallmark TNF-alpha Signaling via NF-kB genes. TNF-alpha inflammaging / CMV effector-memory product. Ext. support: Franceschi 2000 (PMID 10911963); CMV reviews (PMID 28082969, 28647907). Z-scored within cell type across 92 baseline samples. Included."
pb.transitional_b_cell_ifn_alpha,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'transitional_b_cell'. Mean z-score over Hallmark Interferon Alpha Response genes. Type I IFN; pDC-produced; senescence-linked. Ext. support: D'Souza 2021 (PMID 34547174). Z-scored within cell type across 92 baseline samples. Included.
pb.transitional_b_cell_ifn_gamma,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'transitional_b_cell'. Mean z-score over Hallmark Interferon Gamma Response genes. Type II IFN / antiviral / CMV-driven state. Ext. support: Ashour 2023 (PMID 37141306); CMV reviews (PMID 28082969, 28647907). Z-scored within cell type across 92 baseline samples. Included."
pb.transitional_b_cell_il2_stat5,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'transitional_b_cell'. Mean z-score over Hallmark IL-2/STAT5 Signaling genes. Gamma-chain/STAT5 T-cell homeostasis (proxy for IL-7/STAT5 naive-T decline). Ext. support: Becklund 2016 (PMID 27480406). CAVEAT: aging signal is more precisely IL-7/STAT5. Z-scored within cell type across 92 baseline samples. Included.
pb.transitional_b_cell_il6_jak_stat3,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'transitional_b_cell'. Mean z-score over Hallmark IL-6/JAK/STAT3 Signaling genes. IL-6 inflammaging biomarker; JAK/STAT3 drives SASP. Ext. support: Xu 2015 (PMID 26578790); Ferrucci & Fabbri 2018 (PMID 30065258). Z-scored within cell type across 92 baseline samples. Included.
pb.transitional_b_cell_inflammatory,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'transitional_b_cell'. Mean z-score over Hallmark Inflammatory Response genes. Canonical inflammaging. Ext. support: Franceschi 2000 (PMID 10911963); Ferrucci & Fabbri 2018 (PMID 30065258). Z-scored within cell type across 92 baseline samples. Included.
pb.transitional_b_cell_tnfa_nfkb,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'transitional_b_cell'. Mean z-score over Hallmark TNF-alpha Signaling via NF-kB genes. TNF-alpha inflammaging / CMV effector-memory product. Ext. support: Franceschi 2000 (PMID 10911963); CMV reviews (PMID 28082969, 28647907). Z-scored within cell type across 92 baseline samples. Included."
pb.type_2_polarized_memory_b_cell_ifn_alpha,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'type_2_polarized_memory_b_cell'. Mean z-score over Hallmark Interferon Alpha Response genes. Type I IFN; pDC-produced; senescence-linked. Ext. support: D'Souza 2021 (PMID 34547174). Z-scored within cell type across 92 baseline samples. Included.
pb.type_2_polarized_memory_b_cell_ifn_gamma,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'type_2_polarized_memory_b_cell'. Mean z-score over Hallmark Interferon Gamma Response genes. Type II IFN / antiviral / CMV-driven state. Ext. support: Ashour 2023 (PMID 37141306); CMV reviews (PMID 28082969, 28647907). Z-scored within cell type across 92 baseline samples. Included."
pb.type_2_polarized_memory_b_cell_il2_stat5,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'type_2_polarized_memory_b_cell'. Mean z-score over Hallmark IL-2/STAT5 Signaling genes. Gamma-chain/STAT5 T-cell homeostasis (proxy for IL-7/STAT5 naive-T decline). Ext. support: Becklund 2016 (PMID 27480406). CAVEAT: aging signal is more precisely IL-7/STAT5. Z-scored within cell type across 92 baseline samples. Included.
pb.type_2_polarized_memory_b_cell_il6_jak_stat3,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'type_2_polarized_memory_b_cell'. Mean z-score over Hallmark IL-6/JAK/STAT3 Signaling genes. IL-6 inflammaging biomarker; JAK/STAT3 drives SASP. Ext. support: Xu 2015 (PMID 26578790); Ferrucci & Fabbri 2018 (PMID 30065258). Z-scored within cell type across 92 baseline samples. Included.
pb.type_2_polarized_memory_b_cell_inflammatory,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'type_2_polarized_memory_b_cell'. Mean z-score over Hallmark Inflammatory Response genes. Canonical inflammaging. Ext. support: Franceschi 2000 (PMID 10911963); Ferrucci & Fabbri 2018 (PMID 30065258). Z-scored within cell type across 92 baseline samples. Included.
pb.type_2_polarized_memory_b_cell_tnfa_nfkb,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'type_2_polarized_memory_b_cell'. Mean z-score over Hallmark TNF-alpha Signaling via NF-kB genes. TNF-alpha inflammaging / CMV effector-memory product. Ext. support: Franceschi 2000 (PMID 10911963); CMV reviews (PMID 28082969, 28647907). Z-scored within cell type across 92 baseline samples. Included."
